,year,region,geography,males,females,total
1991,2007,west,Idaho,6519.0,800.0,7319.0
1992,2007,west,Montana,3161.0,301.0,3462.0
1993,2007,west,Nevada,12221.0,1179.0,13400.0
1994,2007,west,New Mexico,5890.0,576.0,6466.0
1995,2007,west,Oregon,12888.0,1060.0,13948.0
1996,2007,west,Utah,5883.0,632.0,6515.0
1997,2007,west,Washington,16258.0,1514.0,17772.0
1998,2007,west,Wyoming,1838.0,246.0,2084.0
1999,2008,aggregate,Federal,188007.0,13273.0,201280.0
2000,2008,aggregate,Midwest,246531.0,17783.0,264314.0
2001,2008,aggregate,Northeast,169041.0,9601.0,178642.0
2002,2008,aggregate,South,598262.0,49050.0,647312.0
2003,2008,aggregate,State Total,1307103.0,101376.0,1408479.0
2004,2008,aggregate,U.S. Total,1495110.0,114649.0,1609759.0
2005,2008,aggregate,West,293269.0,24942.0,318211.0
2006,2008,midwest,Illinois,42753.0,2721.0,45474.0
2007,2008,midwest,Indiana,25829.0,2493.0,28322.0
2008,2008,midwest,Iowa,8017.0,749.0,8766.0
2009,2008,midwest,Kansas,7970.0,569.0,8539.0
2010,2008,midwest,Michigan,46781.0,1957.0,48738.0
2011,2008,midwest,Minnesota,9240.0,670.0,9910.0
2012,2008,midwest,Missouri,27737.0,2449.0,30186.0
2013,2008,midwest,Nebraska,4130.0,390.0,4520.0
2014,2008,midwest,North Dakota,1292.0,160.0,1452.0
2015,2008,midwest,Ohio,47773.0,3913.0,51686.0
2016,2008,midwest,South Dakota,2987.0,355.0,3342.0
2017,2008,midwest,Wisconsin,22022.0,1357.0,23379.0
2018,2008,northeast,Connecticut,19159.0,1502.0,20661.0
2019,2008,northeast,Maine,2039.0,156.0,2195.0
2020,2008,northeast,Massachusetts,10657.0,751.0,11408.0
2021,2008,northeast,New Hampshire,2521.0,181.0,2702.0
2022,2008,northeast,New Jersey,24654.0,1299.0,25953.0
2023,2008,northeast,New York,57760.0,2587.0,60347.0
2024,2008,northeast,Pennsylvania,46451.0,2764.0,49215.0
2025,2008,northeast,Rhode Island,3802.0,243.0,4045.0
2026,2008,northeast,Vermont,1998.0,118.0,2116.0
2027,2008,south,Alabama,28277.0,2231.0,30508.0
2028,2008,south,Arkansas,13656.0,1060.0,14716.0
2029,2008,south,Delaware,6518.0,557.0,7075.0
2030,2008,south,District of Columbia,,,
2031,2008,south,Florida,95237.0,7151.0,102388.0
2032,2008,south,Georgia,49027.0,3692.0,52719.0
2033,2008,south,Kentucky,19436.0,2270.0,21706.0
2034,2008,south,Louisiana,35865.0,2516.0,38381.0
2035,2008,south,Maryland,22264.0,1060.0,23324.0
2036,2008,south,Mississippi,20773.0,1981.0,22754.0
2037,2008,south,North Carolina,36704.0,2778.0,39482.0
2038,2008,south,Oklahoma,23340.0,2524.0,25864.0
2039,2008,south,South Carolina,22693.0,1633.0,24326.0
2040,2008,south,Tennessee,25099.0,2129.0,27228.0
2041,2008,south,Texas,158653.0,13853.0,172506.0
2042,2008,south,Virginia,35309.0,2967.0,38276.0
2043,2008,south,West Virginia,5411.0,648.0,6059.0
2044,2008,west,Alaska,4511.0,503.0,5014.0
2045,2008,west,Arizona,35823.0,3766.0,39589.0
2046,2008,west,California,162050.0,11620.0,173670.0
2047,2008,west,Colorado,20980.0,2294.0,23274.0
2048,2008,west,Hawaii,5227.0,728.0,5955.0
2049,2008,west,Idaho,6532.0,758.0,7290.0
2050,2008,west,Montana,3184.0,361.0,3545.0
2051,2008,west,Nevada,11761.0,982.0,12743.0
2052,2008,west,New Mexico,5833.0,569.0,6402.0
2053,2008,west,Oregon,13058.0,1109.0,14167.0
2054,2008,west,Utah,5912.0,640.0,6552.0
2055,2008,west,Washington,16522.0,1404.0,17926.0
2056,2008,west,Wyoming,1876.0,208.0,2084.0
2057,2009,aggregate,Federal,194493.0,13625.0,208118.0
2058,2009,aggregate,Midwest,244160.0,17455.0,261615.0
2059,2009,aggregate,Northeast,168074.0,9287.0,177361.0
2060,2009,aggregate,South,604897.0,48922.0,653819.0
2061,2009,aggregate,State Total,1310040.0,99812.0,1409852.0
2062,2009,aggregate,U.S. Total,1504533.0,113437.0,1617970.0
2063,2009,aggregate,West,292909.0,24148.0,317057.0
2064,2009,midwest,Illinois,42571.0,2590.0,45161.0
2065,2009,midwest,Indiana,26302.0,2506.0,28808.0
2066,2009,midwest,Iowa,8090.0,723.0,8813.0
2067,2009,midwest,Kansas,8076.0,565.0,8641.0
2068,2009,midwest,Michigan,43723.0,1755.0,45478.0
2069,2009,midwest,Minnesota,9312.0,674.0,9986.0
2070,2009,midwest,Missouri,28136.0,2427.0,30563.0
2071,2009,midwest,Nebraska,4108.0,366.0,4474.0
2072,2009,midwest,North Dakota,1312.0,174.0,1486.0
2073,2009,midwest,Ohio,47617.0,3989.0,51606.0
2074,2009,midwest,South Dakota,3054.0,380.0,3434.0
2075,2009,midwest,Wisconsin,21859.0,1306.0,23165.0
2076,2009,northeast,Connecticut,18381.0,1335.0,19716.0
2077,2009,northeast,Maine,2048.0,158.0,2206.0
2078,2009,northeast,Massachusetts,10597.0,719.0,11316.0
2079,2009,northeast,New Hampshire,2564.0,167.0,2731.0
2080,2009,northeast,New Jersey,24176.0,1206.0,25382.0
2081,2009,northeast,New York,56198.0,2489.0,58687.0
2082,2009,northeast,Pennsylvania,48601.0,2828.0,51429.0
2083,2009,northeast,Rhode Island,3444.0,230.0,3674.0
2084,2009,northeast,Vermont,2065.0,155.0,2220.0
2085,2009,south,Alabama,29419.0,2455.0,31874.0
2086,2009,south,Arkansas,14147.0,1061.0,15208.0
2087,2009,south,Delaware,6301.0,493.0,6794.0
2088,2009,south,District of Columbia,,,
2089,2009,south,Florida,96632.0,7283.0,103915.0
2090,2009,south,Georgia,53168.0,3818.0,56986.0
2091,2009,south,Kentucky,19343.0,2295.0,21638.0
2092,2009,south,Louisiana,37164.0,2616.0,39780.0
2093,2009,south,Maryland,21206.0,1049.0,22255.0
2094,2009,south,Mississippi,19747.0,1735.0,21482.0
2095,2009,south,North Carolina,37721.0,2808.0,40529.0
2096,2009,south,Oklahoma,23772.0,2625.0,26397.0
2097,2009,south,South Carolina,22771.0,1517.0,24288.0
2098,2009,south,Tennessee,24956.0,2009.0,26965.0
2099,2009,south,Texas,157679.0,13570.0,171249.0
2100,2009,south,Virginia,35188.0,2904.0,38092.0
2101,2009,south,West Virginia,5683.0,684.0,6367.0
2102,2009,west,Alaska,4696.0,589.0,5285.0
2103,2009,west,Arizona,36850.0,3777.0,40627.0
2104,2009,west,California,160286.0,10989.0,171275.0
2105,2009,west,Colorado,20694.0,2101.0,22795.0
2106,2009,west,Hawaii,5190.0,701.0,5891.0
2107,2009,west,Idaho,6656.0,744.0,7400.0
2108,2009,west,Montana,3214.0,391.0,3605.0
2109,2009,west,Nevada,11533.0,949.0,12482.0
2110,2009,west,New Mexico,5859.0,589.0,6448.0
2111,2009,west,Oregon,13278.0,1125.0,14403.0
2112,2009,west,Utah,5956.0,582.0,6538.0
2113,2009,west,Washington,16836.0,1397.0,18233.0
2114,2009,west,Wyoming,1861.0,214.0,2075.0
2115,2010,aggregate,Federal,196222.0,13549.0,209771.0
2116,2010,aggregate,Midwest,245373.0,18055.0,263428.0
2117,2010,aggregate,Northeast,165100.0,8811.0,173911.0
2118,2010,aggregate,South,604423.0,49719.0,654142.0
2119,2010,aggregate,State Total,1302840.0,99784.0,1402624.0
2120,2010,aggregate,U.S. Total,2059020.0,204582.0,2263602.0
2121,2010,aggregate,West,287944.0,23199.0,311143.0
2122,2010,midwest,Illinois,65066.0,5762.0,70828.0
2123,2010,midwest,Indiana,44153.0,4541.0,48694.0
2124,2010,midwest,Iowa,11820.0,1489.0,13309.0
2125,2010,midwest,Kansas,16533.0,1476.0,18009.0
2126,2010,midwest,Michigan,59772.0,2311.0,62083.0
2127,2010,midwest,Minnesota,17900.0,2497.0,20397.0
2128,2010,midwest,Missouri,38175.0,3781.0,41956.0
2129,2010,midwest,Nebraska,7223.0,861.0,8084.0
2130,2010,midwest,North Dakota,2194.0,295.0,2489.0
2131,2010,midwest,Ohio,69398.0,7192.0,76590.0
2132,2010,midwest,South Dakota,5581.0,746.0,6327.0
2133,2010,midwest,Wisconsin,34890.0,3212.0,38102.0
2134,2010,northeast,Connecticut,18075.0,2629.0,20059.0
2135,2010,northeast,Maine,3322.0,357.0,3679.0
2136,2010,northeast,Massachusetts,22968.0,1715.0,24683.0
2137,2010,northeast,New Hampshire,4379.0,472.0,4851.0
2138,2010,northeast,New Jersey,41091.0,3377.0,44468.0
2139,2010,northeast,New York,89623.0,5683.0,95306.0
2140,2010,northeast,Pennsylvania,90638.0,7182.0,97820.0
2141,2010,northeast,Rhode Island,3569.0,218.0,3783.0
2142,2010,northeast,Vermont,1930.0,160.0,2079.0
2143,2010,south,Alabama,35982.0,5195.0,41177.0
2144,2010,south,Arkansas,23387.0,2457.0,25844.0
2145,2010,south,Delaware,6134.0,464.0,6598.0
2146,2010,south,District of Columbia,3135.0,463.0,3598.0
2147,2010,south,Florida,151233.0,16220.0,167453.0
2148,2010,south,Georgia,94814.0,9198.0,104012.0
2149,2010,south,Kentucky,36275.0,4847.0,41122.0
2150,2010,south,Louisiana,56224.0,4580.0,60804.0
2151,2010,south,Maryland,33439.0,2393.0,35832.0
2152,2010,south,Mississippi,31641.0,2632.0,34273.0
2153,2010,south,North Carolina,57016.0,4664.0,61680.0
2154,2010,south,Oklahoma,36288.0,4274.0,40562.0
2155,2010,south,South Carolina,38757.0,2892.0,41649.0
2156,2010,south,Tennessee,41515.0,5442.0,46957.0
2157,2010,south,Texas,241325.0,26080.0,267405.0
2158,2010,south,Virginia,59289.0,5951.0,65240.0
2159,2010,south,West Virginia,14022.0,2569.0,16591.0
2160,2010,west,Alaska,4953.0,644.0,5597.0
2161,2010,west,Arizona,60983.0,6784.0,67767.0
2162,2010,west,California,234479.0,22328.0,256807.0
2163,2010,west,Colorado,36886.0,3682.0,40568.0
2164,2010,west,Hawaii,5184.0,1096.0,5912.0
2165,2010,west,Idaho,9799.0,1476.0,11275.0
2166,2010,west,Montana,4649.0,689.0,5338.0
2167,2010,west,Nevada,17842.0,2049.0,19891.0
2168,2010,west,New Mexico,15920.0,1987.0,17907.0
2169,2010,west,Oregon,20042.0,2161.0,22203.0
2170,2010,west,Utah,10959.0,1707.0,12666.0
2171,2010,west,Washington,28687.0,3273.0,31960.0
2172,2010,west,Wyoming,3080.0,496.0,3576.0
